CombinedScore,Percentage in Communication skills,Hours working per day,Logical quotient rating,hackathons,coding skills rating,public speaking points,can work long time before system?,self-learning capability?,Extra-courses did,certifications,workshops,talenttests taken?,olympiads,reading and writing skills,memory capability score,Interested subjects,interested career area ,Job/Higher Studies?,Type of company want to settle in?,Taken inputs from seniors or elders,interested in games,Interested Type of Books,Salary Range Expected,In a Realtionship?,Gentle or Tuff behaviour?,Management or Technical,Salary/work,hard/smart worker,worked in teams ever?,Introvert,Suggested Job Role
7.800000000000001,8.1,5,5,4,5,7,no,no,no,machine learning,web technologies,no,yes,excellent,poor,Computer Architecture,testing,job,Cloud Services,yes,no,Science,Work,yes,gentle,Management,salary,hard worker,yes,yes,Technical Support
7.625,6.9,9,8,6,1,6,yes,no,yes,python,data science,no,no,excellent,poor,data engineering,testing,job,Product based,no,yes,Series,Work,yes,stubborn,Management,salary,hard worker,no,no,CRM Business Analyst
7.3500000000000005,8.3,9,5,3,8,9,yes,yes,yes,machine learning,web technologies,yes,no,excellent,excellent,cloud computing,security,higherstudies,SAaS services,yes,no,Self help,salary,no,gentle,Technical,salary,smart worker,no,yes,Solutions Architect
7.312500000000001,8.8,12,7,0,5,6,no,no,no,python,system designing,yes,yes,poor,medium,Management,system developer,job,Service Based,yes,yes,Science fiction,salary,yes,stubborn,Technical,work,smart worker,no,no,Quality Assurance Associate
7.0125,8.1,12,4,5,2,9,yes,no,no,app development,hacking,no,yes,poor,excellent,Software Engineering,security,higherstudies,Cloud Services,no,no,Cookbooks,Work,no,stubborn,Management,work,smart worker,no,no,Technical Engineer
7.5625,8.6,6,1,0,6,6,no,no,yes,r programming,game development,no,yes,excellent,medium,networks,system developer,job,Finance,yes,yes,Comics,Work,yes,stubborn,Technical,work,smart worker,yes,yes,Programmer Analyst
8.1625,7.5,11,7,3,2,3,no,yes,no,app development,database security,no,no,excellent,poor,hacking,Business process analyst,higherstudies,Product based,yes,no,Poetry,salary,yes,gentle,Technical,salary,smart worker,no,yes,Network Engineer
7.625,8.6,5,3,1,7,1,no,no,yes,distro making,system designing,no,no,excellent,excellent,data engineering,developer,higherstudies,Product based,no,yes,Self help,Work,yes,stubborn,Management,salary,hard worker,no,yes,Database Administrator
7.3125,9.3,8,9,3,4,9,yes,no,no,distro making,cloud computing,no,no,medium,poor,data engineering,system developer,job,product development,no,no,Anthology,salary,no,stubborn,Technical,work,smart worker,no,yes,Systems Analyst
7.674999999999999,8.4,9,5,0,4,4,no,no,yes,information security,cloud computing,no,no,medium,poor,IOT,developer,higherstudies,Product based,yes,no,Science,Work,no,stubborn,Management,work,hard worker,yes,yes,Software Developer
7.3625,8.4,7,1,5,4,9,no,no,no,full stack,data science,no,no,medium,medium,cloud computing,security,higherstudies,Web Services,no,no,Autobiographies,Work,no,stubborn,Technical,salary,smart worker,yes,no,CRM Business Analyst
7.762500000000001,9.3,11,9,3,2,4,yes,yes,yes,shell programming,game development,yes,yes,medium,poor,IOT,system developer,job,Sales and Marketing,no,yes,Travel,Work,no,gentle,Technical,salary,smart worker,yes,yes,Business Systems Analyst
7.6625,7.7,11,6,4,3,1,yes,no,no,python,game development,no,no,medium,excellent,Software Engineering,security,job,Testing and Maintainance Services,yes,no,Mystery,salary,no,stubborn,Management,salary,hard worker,no,no,Data Architect
7.825,8.7,10,1,2,7,4,yes,yes,yes,r programming,testing,no,no,medium,excellent,programming,testing,higherstudies,Cloud Services,no,yes,Religion-Spirituality,salary,yes,stubborn,Management,work,hard worker,no,no,Network Engineer
8.200000000000001,6.2,7,9,1,2,1,no,no,yes,distro making,database security,no,yes,medium,poor,hacking,developer,higherstudies,SAaS services,no,no,Dictionaries,salary,yes,gentle,Management,salary,hard worker,no,yes,Network Security Administrator
7.7,6.8,9,8,2,5,6,no,yes,no,distro making,web technologies,yes,yes,poor,excellent,parallel computing,developer,higherstudies,SAaS services,yes,no,Drama,Work,yes,gentle,Technical,work,hard worker,no,yes,Database Developer
7.5375,8.4,6,6,5,9,1,yes,no,yes,full stack,hacking,yes,no,poor,medium,hacking,testing,job,Web Services,no,yes,Health,Work,no,gentle,Management,work,smart worker,no,no,Technical Engineer
8.012500000000001,9.1,4,3,2,6,6,yes,yes,no,r programming,database security,no,no,medium,excellent,programming,testing,job,Testing and Maintainance Services,yes,no,Mystery,salary,yes,gentle,Technical,work,hard worker,no,no,Information Technology Auditor
7.774999999999999,6.7,10,8,3,4,7,no,yes,no,information security,database security,no,yes,poor,excellent,programming,developer,higherstudies,Web Services,no,yes,Science fiction,Work,yes,gentle,Technical,work,hard worker,no,no,Web Developer
8.075,7.5,11,8,2,1,8,no,no,yes,hadoop,database security,yes,no,medium,medium,Software Engineering,developer,higherstudies,SAaS services,no,yes,History,salary,no,gentle,Management,salary,hard worker,yes,no,Applications Developer
7.249999999999999,6.5,6,6,0,9,2,no,yes,yes,r programming,cloud computing,yes,no,excellent,excellent,hacking,Business process analyst,higherstudies,Product based,no,no,Horror,salary,no,gentle,Management,salary,smart worker,yes,no,Mobile Applications Developer
7.5125,7.2,4,2,4,9,1,yes,yes,no,full stack,database security,yes,no,excellent,medium,Computer Architecture,system developer,job,SAaS services,no,no,Poetry,salary,no,stubborn,Technical,work,smart worker,no,yes,Network Security Engineer
6.650000000000001,8.0,5,2,5,3,7,no,yes,yes,app development,testing,no,no,medium,medium,networks,Business process analyst,job,Testing and Maintainance Services,yes,yes,Biographies,salary,yes,stubborn,Technical,salary,hard worker,no,no,Business Intelligence Analyst
8.200000000000001,9.0,4,8,5,2,6,no,no,no,shell programming,testing,yes,no,excellent,poor,programming,system developer,higherstudies,Finance,no,no,Religion-Spirituality,salary,yes,stubborn,Management,salary,smart worker,yes,no,Software Systems Engineer
7.237500000000001,8.3,6,5,5,3,8,yes,no,yes,shell programming,hacking,yes,no,excellent,medium,Computer Architecture,system developer,job,Finance,no,yes,Religion-Spirituality,salary,no,stubborn,Technical,work,hard worker,no,no,Portal Administrator
7.875,6.4,6,6,2,1,1,no,yes,no,full stack,cloud computing,no,yes,excellent,medium,programming,Business process analyst,job,BPA,yes,yes,Autobiographies,Work,yes,gentle,Management,work,hard worker,no,yes,Systems Analyst
6.8125,9.1,7,2,4,1,1,no,no,yes,app development,game development,no,no,medium,medium,hacking,Business process analyst,higherstudies,Web Services,no,no,Religion-Spirituality,salary,yes,gentle,Management,work,hard worker,no,no,Network Security Administrator
7.5875,6.1,5,5,4,9,6,yes,no,no,app development,data science,yes,no,poor,excellent,parallel computing,developer,job,Cloud Services,no,no,Travel,salary,no,gentle,Management,work,smart worker,no,yes,E-Commerce Analyst
7.575,8.5,7,8,6,8,1,no,no,yes,hadoop,game development,yes,yes,excellent,poor,Computer Architecture,system developer,higherstudies,Finance,yes,yes,Drama,salary,no,gentle,Technical,salary,hard worker,yes,no,Network Security Administrator
7.4125000000000005,7.2,10,1,4,6,4,no,no,yes,app development,hacking,yes,yes,poor,excellent,IOT,security,job,Cloud Services,yes,yes,Religion-Spirituality,Work,no,stubborn,Management,work,smart worker,no,yes,Database Administrator
7.637500000000001,8.3,8,7,2,1,2,yes,yes,no,hadoop,web technologies,yes,yes,medium,medium,Software Engineering,system developer,higherstudies,Product based,no,no,Drama,Work,no,gentle,Management,work,hard worker,yes,no,Software Developer
7.9750000000000005,8.6,7,3,3,3,5,no,no,yes,distro making,database security,no,no,poor,poor,hacking,security,job,Service Based,yes,yes,Art,Work,yes,stubborn,Management,salary,smart worker,no,no,Information Technology Manager
8.049999999999999,8.5,12,9,5,1,6,no,yes,no,information security,web technologies,yes,yes,poor,poor,Management,system developer,job,Cloud Services,yes,no,Diaries,salary,no,gentle,Technical,work,hard worker,no,yes,Network Engineer
7.5,8.6,10,2,6,2,9,no,no,no,shell programming,web technologies,no,yes,poor,poor,data engineering,developer,job,Service Based,yes,yes,Religion-Spirituality,Work,no,gentle,Management,work,hard worker,no,yes,Design & UX
8.0125,8.2,10,7,3,1,7,yes,yes,no,machine learning,testing,yes,no,poor,excellent,Computer Architecture,system developer,job,Testing and Maintainance Services,yes,yes,Health,Work,yes,gentle,Management,salary,hard worker,yes,yes,Design & UX
7.787499999999999,9.0,4,4,6,9,1,yes,no,no,hadoop,hacking,no,no,medium,excellent,cloud computing,system developer,higherstudies,BPA,no,no,Drama,salary,no,gentle,Management,work,hard worker,yes,no,Database Administrator
8.312499999999998,7.1,11,8,3,9,1,no,yes,no,information security,cloud computing,no,yes,poor,excellent,IOT,Business process analyst,job,Sales and Marketing,no,yes,Art,salary,yes,stubborn,Management,work,hard worker,yes,no,Network Engineer
7.45,8.8,12,8,0,6,2,no,yes,no,distro making,testing,no,yes,excellent,poor,parallel computing,Business process analyst,higherstudies,product development,no,yes,Biographies,salary,no,stubborn,Management,work,hard worker,no,no,Quality Assurance Associate
7.374999999999999,6.7,4,6,5,2,8,no,no,yes,information security,hacking,no,no,poor,medium,parallel computing,Business process analyst,higherstudies,Sales and Marketing,yes,no,Biographies,salary,yes,stubborn,Management,work,hard worker,no,no,Network Security Administrator
7.45,6.4,7,7,3,1,6,yes,yes,yes,full stack,system designing,no,yes,medium,poor,IOT,developer,higherstudies,product development,no,no,Guide,Work,no,stubborn,Technical,salary,hard worker,yes,yes,Software Developer
7.4375,8.6,12,5,5,1,5,no,no,no,hadoop,system designing,no,no,poor,poor,parallel computing,security,higherstudies,Service Based,yes,no,Travel,salary,no,stubborn,Management,salary,smart worker,no,no,Database Manager
7.487500000000001,6.2,10,6,5,4,4,no,no,no,shell programming,testing,no,no,poor,poor,IOT,Business process analyst,job,Web Services,yes,no,Religion-Spirituality,Work,no,stubborn,Technical,salary,smart worker,yes,no,UX Designer
7.675000000000001,8.0,4,1,2,8,6,no,yes,yes,distro making,cloud computing,yes,no,medium,excellent,cloud computing,developer,job,Testing and Maintainance Services,no,no,Action and Adventure,salary,yes,stubborn,Management,work,hard worker,yes,yes,Database Administrator
7.575000000000001,6.6,5,8,0,1,4,yes,yes,yes,shell programming,cloud computing,yes,no,excellent,poor,networks,developer,job,Product based,yes,yes,Mystery,salary,yes,gentle,Management,salary,hard worker,yes,yes,Quality Assurance Associate
7.750000000000001,8.9,6,5,2,2,9,yes,no,yes,information security,game development,yes,no,medium,excellent,Management,Business process analyst,higherstudies,Finance,yes,yes,Art,Work,no,gentle,Management,work,hard worker,yes,no,Web Developer
8.05,7.9,12,2,5,4,2,yes,yes,yes,app development,cloud computing,yes,no,medium,medium,parallel computing,Business process analyst,higherstudies,Testing and Maintainance Services,no,no,Comics,Work,yes,stubborn,Management,work,hard worker,no,no,Systems Security Administrator
7.8374999999999995,7.5,5,7,6,8,8,no,yes,yes,distro making,testing,yes,yes,poor,medium,Management,security,higherstudies,Product based,no,yes,Math,salary,no,gentle,Management,salary,hard worker,yes,no,Technical Services/Help Desk/Tech Support
8.2375,8.5,12,2,3,3,4,no,no,yes,python,cloud computing,no,no,poor,poor,parallel computing,developer,higherstudies,BPA,no,no,Science fiction,salary,yes,stubborn,Management,salary,smart worker,yes,yes,Software Systems Engineer
7.7875000000000005,9.0,10,5,5,3,1,no,no,yes,app development,hacking,yes,yes,poor,medium,IOT,security,job,Cloud Services,no,no,Self help,salary,no,gentle,Technical,salary,hard worker,no,yes,Network Security Administrator
8.0,8.3,12,7,4,3,6,no,no,yes,distro making,hacking,yes,no,poor,medium,parallel computing,Business process analyst,job,SAaS services,no,yes,Religion-Spirituality,Work,yes,stubborn,Technical,salary,smart worker,no,yes,Information Technology Manager
7.775,6.9,5,2,2,9,3,yes,no,no,information security,cloud computing,no,yes,poor,excellent,Management,cloud computing,job,Cloud Services,no,no,Comics,salary,yes,stubborn,Technical,work,hard worker,no,no,Business Intelligence Analyst
7.5,8.3,11,7,1,7,6,no,no,no,python,testing,no,yes,poor,excellent,parallel computing,developer,job,Testing and Maintainance Services,no,no,Trilogy,salary,yes,gentle,Management,work,smart worker,yes,no,Business Systems Analyst
7.875000000000001,8.0,8,1,1,7,7,yes,no,no,shell programming,hacking,no,yes,excellent,excellent,Software Engineering,cloud computing,higherstudies,Product based,no,yes,Health,salary,no,gentle,Technical,work,hard worker,yes,yes,Design & UX
7.1875,8.3,9,5,2,9,3,yes,no,yes,machine learning,cloud computing,no,no,poor,poor,data engineering,Business process analyst,job,Product based,yes,no,Religion-Spirituality,salary,yes,gentle,Technical,salary,smart worker,yes,yes,Information Technology Manager
7.3500000000000005,9.0,8,8,1,3,4,yes,yes,yes,app development,hacking,yes,yes,excellent,excellent,Management,system developer,job,product development,yes,no,Dictionaries,Work,no,gentle,Technical,salary,hard worker,no,yes,Database Manager
7.7124999999999995,7.4,8,7,4,1,5,yes,no,no,r programming,cloud computing,no,yes,medium,poor,Computer Architecture,security,job,product development,no,yes,Health,salary,no,stubborn,Technical,salary,hard worker,no,yes,Data Architect
7.775,7.4,11,3,3,2,9,yes,yes,yes,full stack,data science,yes,no,medium,excellent,IOT,system developer,job,product development,yes,yes,Health,Work,no,gentle,Technical,work,hard worker,yes,yes,Technical Engineer
7.3625,9.2,5,3,1,3,9,yes,no,no,hadoop,cloud computing,no,yes,excellent,excellent,Computer Architecture,system developer,job,Testing and Maintainance Services,yes,yes,Guide,salary,no,gentle,Technical,salary,hard worker,no,no,Information Technology Manager
7.8,8.8,9,7,2,2,1,no,yes,no,machine learning,web technologies,yes,yes,excellent,poor,networks,developer,higherstudies,Finance,no,yes,Guide,salary,no,stubborn,Technical,salary,hard worker,no,yes,Technical Engineer
7.375000000000001,8.4,7,3,3,9,2,no,no,no,app development,database security,yes,no,poor,medium,IOT,developer,job,product development,no,no,Autobiographies,Work,no,gentle,Management,salary,smart worker,yes,no,Solutions Architect
8.575,6.8,12,1,0,8,2,yes,yes,no,app development,cloud computing,yes,yes,excellent,excellent,cloud computing,security,higherstudies,product development,yes,no,Anthology,Work,no,stubborn,Technical,salary,hard worker,no,no,Systems Security Administrator
7.6625000000000005,7.3,4,9,2,7,1,yes,no,no,r programming,system designing,yes,yes,medium,excellent,programming,cloud computing,job,Sales and Marketing,yes,no,Series,Work,no,stubborn,Technical,work,smart worker,no,no,Solutions Architect
7.487500000000001,8.7,11,1,5,2,7,no,yes,yes,app development,system designing,no,yes,poor,excellent,hacking,Business process analyst,higherstudies,product development,yes,yes,Art,Work,yes,gentle,Management,work,hard worker,yes,yes,Information Technology Manager
7.4375,7.4,9,8,6,4,2,no,no,yes,python,testing,yes,yes,poor,medium,networks,security,job,Testing and Maintainance Services,no,no,Science fiction,Work,no,stubborn,Technical,salary,hard worker,no,no,Quality Assurance Associate
8.000000000000002,9.1,11,6,2,4,8,no,yes,yes,r programming,hacking,yes,yes,excellent,medium,hacking,developer,higherstudies,SAaS services,no,no,Mystery,Work,no,stubborn,Management,salary,hard worker,no,yes,Technical Engineer
7.75,7.6,11,7,4,9,7,no,yes,yes,distro making,database security,yes,yes,excellent,medium,IOT,security,job,Sales and Marketing,yes,yes,Action and Adventure,salary,yes,gentle,Management,salary,hard worker,no,no,Data Architect
7.725,7.7,4,7,5,7,2,no,no,yes,app development,testing,no,yes,medium,excellent,Software Engineering,Business process analyst,job,Sales and Marketing,yes,no,Dictionaries,Work,no,gentle,Technical,salary,smart worker,no,yes,E-Commerce Analyst
7.875,8.7,7,5,2,9,1,no,no,yes,python,data science,yes,no,excellent,excellent,programming,Business process analyst,higherstudies,Product based,yes,yes,Diaries,Work,yes,stubborn,Technical,work,smart worker,yes,no,Web Developer
7.5625,6.2,6,1,5,6,4,no,no,no,app development,game development,yes,no,poor,excellent,IOT,system developer,higherstudies,Testing and Maintainance Services,no,yes,Mystery,salary,no,gentle,Management,work,smart worker,yes,yes,Database Manager
7.237500000000001,6.2,10,4,4,8,8,yes,yes,yes,full stack,web technologies,no,yes,excellent,medium,Software Engineering,Business process analyst,job,Cloud Services,yes,yes,History,salary,yes,stubborn,Technical,salary,smart worker,yes,yes,Information Technology Manager
8.1875,6.9,9,9,5,3,8,yes,no,no,shell programming,data science,yes,yes,medium,excellent,Management,testing,job,Testing and Maintainance Services,yes,yes,Guide,salary,yes,gentle,Management,salary,smart worker,no,yes,Portal Administrator
